medium,frequency_hz,amplitude_v,phase_deg,x_v,y_v,chunk_timestamp,medium,frequency_hz,phase_deg,chunk_timestamp
50IPA50DI,1249274.637318862,0.000104751,0.135794,0.000103782,1.4178e-05,1026518011733,50IPA50DI,1249274.637318862,0.135794,1026518011733
50IPA50DI,1250325.162581483,0.000105017,0.135022,0.000104057,1.41385e-05,1026518011733,50IPA50DI,1250325.162581483,0.135022,1026518011733
50IPA50DI,1251375.687844103,0.000104595,0.133195,0.000103665,1.389e-05,1026518011733,50IPA50DI,1251375.687844103,0.133195,1026518011733
50IPA50DI,1252426.213106723,0.000104692,0.136133,0.00010372,1.42047e-05,1026518011733,50IPA50DI,1252426.213106723,0.136133,1026518011733
50IPA50DI,1253476.738369344,0.000104491,0.136111,0.000103521,1.41778e-05,1026518011733,50IPA50DI,1253476.738369344,0.136111,1026518011733
50IPA50DI,1254527.263631964,0.000104563,0.134605,0.000103613,1.40297e-05,1026518011733,50IPA50DI,1254527.263631964,0.134605,1026518011733
50IPA50DI,1255577.788894584,0.000104627,0.140426,0.000103589,1.46469e-05,1026518011733,50IPA50DI,1255577.788894584,0.140426,1026518011733
50IPA50DI,1256628.314157204,0.000104947,0.134104,0.000103999,1.40314e-05,1026518011733,50IPA50DI,1256628.314157204,0.134104,1026518011733
50IPA50DI,1257678.839419825,0.000104634,0.137131,0.000103647,1.43059e-05,1026518011733,50IPA50DI,1257678.839419825,0.137131,1026518011733
50IPA50DI,1258729.364682445,0.000104616,0.136361,0.00010364,1.42224e-05,1026518011733,50IPA50DI,1258729.364682445,0.136361,1026518011733
50IPA50DI,1259779.889945065,0.000105072,0.140164,0.000104039,1.46777e-05,1026518011733,50IPA50DI,1259779.889945065,0.140164,1026518011733
50IPA50DI,1260830.415207685,0.000104887,0.138369,0.00010388,1.4466e-05,1026518011733,50IPA50DI,1260830.415207685,0.138369,1026518011733
50IPA50DI,1261880.940470306,0.000104572,0.135538,0.000103607,1.41321e-05,1026518011733,50IPA50DI,1261880.940470306,0.135538,1026518011733
50IPA50DI,1262931.465732926,0.000104972,0.138702,0.000103957,1.45141e-05,1026518011733,50IPA50DI,1262931.465732926,0.138702,1026518011733
50IPA50DI,1263981.990995546,0.000104577,0.136997,0.000103591,1.42842e-05,1026518011733,50IPA50DI,1263981.990995546,0.136997,1026518011733
50IPA50DI,1265032.516258167,0.000104428,0.136261,0.000103456,1.41847e-05,1026518011733,50IPA50DI,1265032.516258167,0.136261,1026518011733
50IPA50DI,1266083.041520787,0.000104791,0.138973,0.000103776,1.45156e-05,1026518011733,50IPA50DI,1266083.041520787,0.138973,1026518011733
50IPA50DI,1267133.566783407,0.00010454,0.140147,0.000103511,1.46031e-05,1026518011733,50IPA50DI,1267133.566783407,0.140147,1026518011733
50IPA50DI,1268184.092046028,0.000104777,0.138442,0.000103771,1.44563e-05,1026518011733,50IPA50DI,1268184.092046028,0.138442,1026518011733
50IPA50DI,1269234.617308648,0.000104267,0.135666,0.000103305,1.40996e-05,1026518011733,50IPA50DI,1269234.617308648,0.135666,1026518011733
50IPA50DI,1270285.142571268,0.000104871,0.139716,0.000103845,1.46035e-05,1026518011733,50IPA50DI,1270285.142571268,0.139716,1026518011733
50IPA50DI,1271335.667833888,0.00010489,0.136823,0.000103902,1.43129e-05,1026518011733,50IPA50DI,1271335.667833888,0.136823,1026518011733
50IPA50DI,1272386.193096509,0.00010485,0.141167,0.000103801,1.47544e-05,1026518011733,50IPA50DI,1272386.193096509,0.141167,1026518011733
50IPA50DI,1273436.718359129,0.000104553,0.142052,0.000103497,1.48024e-05,1026518011733,50IPA50DI,1273436.718359129,0.142052,1026518011733
50IPA50DI,1274487.243621749,0.000104983,0.142387,0.000103916,1.48976e-05,1026518011733,50IPA50DI,1274487.243621749,0.142387,1026518011733
50IPA50DI,1275537.768884369,0.000104565,0.142406,0.000103502,1.48422e-05,1026518011733,50IPA50DI,1275537.768884369,0.142406,1026518011733
50IPA50DI,1276588.29414699,0.000104961,0.135667,0.000103993,1.41965e-05,1026518011733,50IPA50DI,1276588.29414699,0.135667,1026518011733
50IPA50DI,1277638.81940961,0.000104705,0.137314,0.000103717,1.43336e-05,1026518011733,50IPA50DI,1277638.81940961,0.137314,1026518011733
50IPA50DI,1278689.34467223,0.000104571,0.140186,0.000103543,1.46104e-05,1026518011733,50IPA50DI,1278689.34467223,0.140186,1026518011733
50IPA50DI,1279739.869934851,0.000104992,0.139314,0.000103973,1.45796e-05,1026518011733,50IPA50DI,1279739.869934851,0.139314,1026518011733
50IPA50DI,1280790.395197471,0.000104953,0.139303,0.000103934,1.45728e-05,1026518011733,50IPA50DI,1280790.395197471,0.139303,1026518011733
50IPA50DI,1281840.920460091,0.000104966,0.136287,0.00010399,1.42622e-05,1026518011733,50IPA50DI,1281840.920460091,0.136287,1026518011733
50IPA50DI,1282891.445722712,0.000104249,0.146006,0.000103137,1.51679e-05,1026518011733,50IPA50DI,1282891.445722712,0.146006,1026518011733
50IPA50DI,1283941.970985332,0.000104761,0.139167,0.000103743,1.4532e-05,1026518011733,50IPA50DI,1283941.970985332,0.139167,1026518011733
50IPA50DI,1284992.496247952,0.000104669,0.139587,0.000103646,1.4557e-05,1026518011733,50IPA50DI,1284992.496247952,0.139587,1026518011733
50IPA50DI,1286043.021510572,0.00010502,0.138671,0.000104007,1.45166e-05,1026518011733,50IPA50DI,1286043.021510572,0.138671,1026518011733
50IPA50DI,1287093.546773192,0.000104093,0.138066,0.000103095,1.43281e-05,1026518011733,50IPA50DI,1287093.546773192,0.138066,1026518011733
50IPA50DI,1288144.072035813,0.000104341,0.137727,0.000103348,1.43183e-05,1026518011733,50IPA50DI,1288144.072035813,0.137727,1026518011733
50IPA50DI,1289194.597298433,0.000105283,0.14096,0.000104236,1.47894e-05,1026518011733,50IPA50DI,1289194.597298433,0.14096,1026518011733
50IPA50DI,1290245.122561053,0.000105213,0.137533,0.000104213,1.44238e-05,1026518011733,50IPA50DI,1290245.122561053,0.137533,1026518011733
50IPA50DI,1291295.647823674,0.000104698,0.137854,0.000103698,1.43868e-05,1026518011733,50IPA50DI,1291295.647823674,0.137854,1026518011733
50IPA50DI,1292346.173086294,0.000104748,0.144763,0.00010365,1.51108e-05,1026518011733,50IPA50DI,1292346.173086294,0.144763,1026518011733
50IPA50DI,1293396.698348914,0.000104537,0.140174,0.000103509,1.46053e-05,1026518011733,50IPA50DI,1293396.698348914,0.140174,1026518011733
50IPA50DI,1294447.223611535,0.000105099,0.141708,0.000104041,1.48422e-05,1026518011733,50IPA50DI,1294447.223611535,0.141708,1026518011733
50IPA50DI,1295497.748874155,0.00010508,0.136073,0.000104104,1.42535e-05,1026518011733,50IPA50DI,1295497.748874155,0.136073,1026518011733
50IPA50DI,1296548.274136775,0.000105249,0.139848,0.000104217,1.46691e-05,1026518011733,50IPA50DI,1296548.274136775,0.139848,1026518011733
50IPA50DI,1297598.799399395,0.000105044,0.143766,0.000103957,1.50516e-05,1026518011733,50IPA50DI,1297598.799399395,0.143766,1026518011733
50IPA50DI,1298649.324662016,0.000104996,0.140675,0.000103955,1.47166e-05,1026518011733,50IPA50DI,1298649.324662016,0.140675,1026518011733
50IPA50DI,1299699.849924636,0.000105189,0.143499,0.000104104,1.50439e-05,1026518011733,50IPA50DI,1299699.849924636,0.143499,1026518011733
50IPA50DI,1300750.375187256,0.000104752,0.141649,0.0001037,1.47856e-05,1026518011733,50IPA50DI,1300750.375187256,0.141649,1026518011733
50IPA50DI,1301800.900449876,0.00010502,0.141688,0.000103962,1.48284e-05,1026518011733,50IPA50DI,1301800.900449876,0.141688,1026518011733
50IPA50DI,1302851.425712497,0.000104362,0.142167,0.000103305,1.47878e-05,1026518011733,50IPA50DI,1302851.425712497,0.142167,1026518011733
50IPA50DI,1303901.950975117,0.00010474,0.136879,0.000103756,1.42943e-05,1026518011733,50IPA50DI,1303901.950975117,0.136879,1026518011733
50IPA50DI,1304952.476238483,0.000104603,0.142074,0.000103546,1.48119e-05,1026518011733,50IPA50DI,1304952.476238483,0.142074,1026518011733
50IPA50DI,1306003.001501104,0.000105047,0.141726,0.000103989,1.48342e-05,1026518011733,50IPA50DI,1306003.001501104,0.141726,1026518011733
50IPA50DI,1307053.526763724,0.000104762,0.142368,0.000103698,1.4862e-05,1026518011733,50IPA50DI,1307053.526763724,0.142368,1026518011733
50IPA50DI,1308104.052026344,0.000104936,0.144423,0.000103839,1.51032e-05,1026518011733,50IPA50DI,1308104.052026344,0.144423,1026518011733
50IPA50DI,1309154.577288965,0.000104772,0.147455,0.000103631,1.53967e-05,1026518011733,50IPA50DI,1309154.577288965,0.147455,1026518011733
50IPA50DI,1310205.102551585,0.000105032,0.141158,0.000103985,1.47767e-05,1026518011733,50IPA50DI,1310205.102551585,0.141158,1026518011733
50IPA50DI,1311255.627814205,0.000104781,0.142419,0.000103716,1.48702e-05,1026518011733,50IPA50DI,1311255.627814205,0.142419,1026518011733
50IPA50DI,1312306.153076825,0.000105121,0.139577,0.000104096,1.46265e-05,1026518011733,50IPA50DI,1312306.153076825,0.139577,1026518011733
50IPA50DI,1313356.678339446,0.000105182,0.146583,0.00010405,1.53635e-05,1026518011733,50IPA50DI,1313356.678339446,0.146583,1026518011733
50IPA50DI,1314407.203602066,0.000105047,0.140882,0.000104002,1.47528e-05,1026518011733,50IPA50DI,1314407.203602066,0.140882,1026518011733
50IPA50DI,1315457.728864686,0.000104885,0.144968,0.000103779,1.51534e-05,1026518011733,50IPA50DI,1315457.728864686,0.144968,1026518011733
50IPA50DI,1316508.254127307,0.000105076,0.138049,0.000104071,1.446e-05,1026518011733,50IPA50DI,1316508.254127307,0.138049,1026518011733
50IPA50DI,1317558.779389927,0.00010527,0.142912,0.000104192,1.49939e-05,1026518011733,50IPA50DI,1317558.779389927,0.142912,1026518011733
50IPA50DI,1318609.304652547,0.000105186,0.144783,0.000104082,1.51736e-05,1026518011733,50IPA50DI,1318609.304652547,0.144783,1026518011733
50IPA50DI,1319659.829915167,0.000104751,0.144827,0.000103652,1.51165e-05,1026518011733,50IPA50DI,1319659.829915167,0.144827,1026518011733
50IPA50DI,1320710.355177788,0.000104999,0.143931,0.000103908,1.50598e-05,1026518011733,50IPA50DI,1320710.355177788,0.143931,1026518011733
50IPA50DI,1321760.880440408,0.000105282,0.147433,0.000104136,1.5468e-05,1026518011733,50IPA50DI,1321760.880440408,0.147433,1026518011733
50IPA50DI,1322811.405703028,0.000104762,0.141223,0.000103717,1.47443e-05,1026518011733,50IPA50DI,1322811.405703028,0.141223,1026518011733
50IPA50DI,1323861.930965648,0.000105203,0.143112,0.000104123,1.50071e-05,1026518011733,50IPA50DI,1323861.930965648,0.143112,1026518011733
50IPA50DI,1324912.456228269,0.000105269,0.143815,0.000104179,1.50865e-05,1026518011733,50IPA50DI,1324912.456228269,0.143815,1026518011733
50IPA50DI,1325962.981490889,0.000105117,0.146603,0.000103986,1.5351e-05,1026518011733,50IPA50DI,1325962.981490889,0.146603,1026518011733
50IPA50DI,1327013.506753509,0.00010602,0.138756,0.000104996,1.46657e-05,1026518011733,50IPA50DI,1327013.506753509,0.138756,1026518011733
50IPA50DI,1328064.03201613,0.000105067,0.143304,0.000103983,1.50046e-05,1026518011733,50IPA50DI,1328064.03201613,0.143304,1026518011733
50IPA50DI,1329114.55727875,0.000105675,0.143926,0.000104578,1.51538e-05,1026518011733,50IPA50DI,1329114.55727875,0.143926,1026518011733
50IPA50DI,1330165.08254137,0.00010547,0.144786,0.000104361,1.52149e-05,1026518011733,50IPA50DI,1330165.08254137,0.144786,1026518011733
50IPA50DI,1331215.607803991,0.00010563,0.143041,0.000104549,1.50544e-05,1026518011733,50IPA50DI,1331215.607803991,0.143041,1026518011733
50IPA50DI,1332266.133066611,0.000105625,0.144152,0.000104527,1.51712e-05,1026518011733,50IPA50DI,1332266.133066611,0.144152,1026518011733
50IPA50DI,1333316.658329231,0.000105627,0.144358,0.000104525,1.51956e-05,1026518011733,50IPA50DI,1333316.658329231,0.144358,1026518011733
50IPA50DI,1334367.183591851,0.000105062,0.141267,0.000104011,1.47949e-05,1026518011733,50IPA50DI,1334367.183591851,0.141267,1026518011733
50IPA50DI,1335417.708854472,0.000105786,0.141263,0.000104728,1.48929e-05,1026518011733,50IPA50DI,1335417.708854472,0.141263,1026518011733
50IPA50DI,1336468.234117092,0.000105369,0.142452,0.000104298,1.49582e-05,1026518011733,50IPA50DI,1336468.234117092,0.142452,1026518011733
50IPA50DI,1337518.759379712,0.000104924,0.14229,0.000103859,1.48786e-05,1026518011733,50IPA50DI,1337518.759379712,0.14229,1026518011733
50IPA50DI,1338569.284642332,0.00010549,0.141668,0.000104431,1.48926e-05,1026518011733,50IPA50DI,1338569.284642332,0.141668,1026518011733
50IPA50DI,1339619.809904953,0.000105341,0.140602,0.000104298,1.47605e-05,1026518011733,50IPA50DI,1339619.809904953,0.140602,1026518011733
50IPA50DI,1340670.335167573,0.00010521,0.143888,0.000104118,1.5087e-05,1026518011733,50IPA50DI,1340670.335167573,0.143888,1026518011733
50IPA50DI,1341720.860430193,0.000105245,0.141405,0.000104192,1.48289e-05,1026518011733,50IPA50DI,1341720.860430193,0.141405,1026518011733
50IPA50DI,1342771.385692814,0.000105163,0.140265,0.000104127,1.47017e-05,1026518011733,50IPA50DI,1342771.385692814,0.140265,1026518011733
50IPA50DI,1343821.910955434,0.000105533,0.145006,0.000104421,1.52484e-05,1026518011733,50IPA50DI,1343821.910955434,0.145006,1026518011733
50IPA50DI,1344872.436218054,0.00010481,0.144017,0.000103721,1.50423e-05,1026518011733,50IPA50DI,1344872.436218054,0.144017,1026518011733
50IPA50DI,1345922.961480675,0.000105216,0.142469,0.000104146,1.494e-05,1026518011733,50IPA50DI,1345922.961480675,0.142469,1026518011733
50IPA50DI,1346973.486743295,0.000105189,0.140623,0.000104146,1.47426e-05,1026518011733,50IPA50DI,1346973.486743295,0.140623,1026518011733
50IPA50DI,1348024.012005915,0.000105172,0.143133,0.000104089,1.50014e-05,1026518011733,50IPA50DI,1348024.012005915,0.143133,1026518011733
50IPA50DI,1349074.537268535,0.00010559,0.143904,0.000104493,1.51425e-05,1026518011733,50IPA50DI,1349074.537268535,0.143904,1026518011733
50IPA50DI,1350125.062531156,0.000105397,0.144007,0.000104303,1.51249e-05,1026518011733,50IPA50DI,1350125.062531156,0.144007,1026518011733
50IPA50DI,1351175.587793776,0.000105422,0.14544,0.000104307,1.52777e-05,1026518011733,50IPA50DI,1351175.587793776,0.14544,1026518011733
50IPA50DI,1352226.113056396,0.000105638,0.141658,0.000104577,1.49131e-05,1026518011733,50IPA50DI,1352226.113056396,0.141658,1026518011733
50IPA50DI,1353276.638319016,0.00010501,0.147559,0.000103865,1.54402e-05,1026518011733,50IPA50DI,1353276.638319016,0.147559,1026518011733
50IPA50DI,1354327.163581637,0.000105145,0.142764,0.000104072,1.49594e-05,1026518011733,50IPA50DI,1354327.163581637,0.142764,1026518011733
50IPA50DI,1355377.688844257,0.000105719,0.14399,0.000104621,1.51682e-05,1026518011733,50IPA50DI,1355377.688844257,0.14399,1026518011733
50IPA50DI,1356428.214106877,0.000105864,0.139137,0.000104838,1.46819e-05,1026518011733,50IPA50DI,1356428.214106877,0.139137,1026518011733
50IPA50DI,1357478.739369498,0.000105761,0.144461,0.000104656,1.52261e-05,1026518011733,50IPA50DI,1357478.739369498,0.144461,1026518011733
50IPA50DI,1358529.264632118,0.000105122,0.145624,0.000104006,1.52536e-05,1026518011733,50IPA50DI,1358529.264632118,0.145624,1026518011733
50IPA50DI,1359579.789894738,0.000105791,0.14057,0.000104744,1.4821e-05,1026518011733,50IPA50DI,1359579.789894738,0.14057,1026518011733
50IPA50DI,1360630.315157359,0.000105553,0.142007,0.000104486,1.49388e-05,1026518011733,50IPA50DI,1360630.315157359,0.142007,1026518011733
50IPA50DI,1361680.840419979,0.00010539,0.140858,0.000104342,1.47947e-05,1026518011733,50IPA50DI,1361680.840419979,0.140858,1026518011733
50IPA50DI,1362731.365682599,0.000105409,0.145029,0.000104299,1.52317e-05,1026518011733,50IPA50DI,1362731.365682599,0.145029,1026518011733
50IPA50DI,1363781.890945219,0.000105908,0.145012,0.000104795,1.53034e-05,1026518011733,50IPA50DI,1363781.890945219,0.145012,1026518011733
50IPA50DI,1364832.41620784,0.00010544,0.140981,0.000104389,1.48139e-05,1026518011733,50IPA50DI,1364832.41620784,0.140981,1026518011733
50IPA50DI,1365882.94147046,0.000105406,0.143195,0.000104324,1.50419e-05,1026518011733,50IPA50DI,1365882.94147046,0.143195,1026518011733
50IPA50DI,1366933.46673308,0.000105763,0.142334,0.000104689,1.50016e-05,1026518011733,50IPA50DI,1366933.46673308,0.142334,1026518011733
50IPA50DI,1367983.9919957,0.000105551,0.147053,0.000104407,1.54663e-05,1026518011733,50IPA50DI,1367983.9919957,0.147053,1026518011733
50IPA50DI,1369034.517258321,0.000105055,0.143584,0.00010397,1.50348e-05,1026518011733,50IPA50DI,1369034.517258321,0.143584,1026518011733
50IPA50DI,1370085.042520941,0.000105467,0.145459,0.000104348,1.52868e-05,1026518011733,50IPA50DI,1370085.042520941,0.145459,1026518011733
50IPA50DI,1371135.567783561,0.000105114,0.143469,0.000104028,1.5028e-05,1026518011733,50IPA50DI,1371135.567783561,0.143469,1026518011733
50IPA50DI,1372186.093046182,0.000105393,0.143368,0.000104306,1.5056e-05,1026518011733,50IPA50DI,1372186.093046182,0.143368,1026518011733
50IPA50DI,1373236.618308802,0.000105395,0.146873,0.000104257,1.5424e-05,1026518011733,50IPA50DI,1373236.618308802,0.146873,1026518011733
50IPA50DI,1374287.143571422,0.000105348,0.146702,0.000104212,1.53992e-05,1026518011733,50IPA50DI,1374287.143571422,0.146702,1026518011733
50IPA50DI,1375337.668834788,0.000105521,0.145992,0.000104396,1.53507e-05,1026518011733,50IPA50DI,1375337.668834788,0.145992,1026518011733
50IPA50DI,1376388.194097409,0.000105251,0.146297,0.000104123,1.53422e-05,1026518011733,50IPA50DI,1376388.194097409,0.146297,1026518011733
50IPA50DI,1377438.719360029,0.000105771,0.147074,0.000104627,1.54991e-05,1026518011733,50IPA50DI,1377438.719360029,0.147074,1026518011733
50IPA50DI,1378489.244622649,0.000105794,0.15002,0.000104601,1.58148e-05,1026518011733,50IPA50DI,1378489.244622649,0.15002,1026518011733
50IPA50DI,1379539.76988527,0.000105792,0.148156,0.000104628,1.56083e-05,1026518011733,50IPA50DI,1379539.76988527,0.148156,1026518011733
50IPA50DI,1380590.29514789,0.000105591,0.14352,0.000104501,1.51009e-05,1026518011733,50IPA50DI,1380590.29514789,0.14352,1026518011733
50IPA50DI,1381640.82041051,0.000105493,0.146606,0.000104357,1.54112e-05,1026518011733,50IPA50DI,1381640.82041051,0.146606,1026518011733
50IPA50DI,1382691.34567313,0.000105392,0.14509,0.000104281,1.52374e-05,1026518011733,50IPA50DI,1382691.34567313,0.14509,1026518011733
50IPA50DI,1383741.870935751,0.000105539,0.148485,0.000104374,1.56116e-05,1026518011733,50IPA50DI,1383741.870935751,0.148485,1026518011733
50IPA50DI,1384792.396198371,0.000106006,0.145225,0.000104887,1.53354e-05,1026518011733,50IPA50DI,1384792.396198371,0.145225,1026518011733
50IPA50DI,1385842.921460991,0.00010566,0.149031,0.000104485,1.56868e-05,1026518011733,50IPA50DI,1385842.921460991,0.149031,1026518011733
50IPA50DI,1386893.446723612,0.000105372,0.146888,0.000104234,1.54194e-05,1026518011733,50IPA50DI,1386893.446723612,0.146888,1026518011733
50IPA50DI,1387943.971986232,0.000105838,0.14663,0.000104699,1.54617e-05,1026518011733,50IPA50DI,1387943.971986232,0.14663,1026518011733
50IPA50DI,1388994.497248852,0.000105582,0.147923,0.000104424,1.5564e-05,1026518011733,50IPA50DI,1388994.497248852,0.147923,1026518011733
50IPA50DI,1390045.022511472,0.000105882,0.142562,0.000104803,1.5041e-05,1026518011733,50IPA50DI,1390045.022511472,0.142562,1026518011733
50IPA50DI,1391095.547774093,0.000105839,0.146322,0.000104703,1.54258e-05,1026518011733,50IPA50DI,1391095.547774093,0.146322,1026518011733
50IPA50DI,1392146.073036713,0.000106063,0.147144,0.000104916,1.55464e-05,1026518011733,50IPA50DI,1392146.073036713,0.147144,1026518011733
50IPA50DI,1393196.598299333,0.000105593,0.144536,0.00010449,1.52057e-05,1026518011733,50IPA50DI,1393196.598299333,0.144536,1026518011733
50IPA50DI,1394247.123561954,0.000105478,0.146154,0.000104351,1.53591e-05,1026518011733,50IPA50DI,1394247.123561954,0.146154,1026518011733
50IPA50DI,1395297.648824574,0.000105824,0.144212,0.000104721,1.52029e-05,1026518011733,50IPA50DI,1395297.648824574,0.144212,1026518011733
50IPA50DI,1396348.174087194,0.000105454,0.1451,0.000104342,1.52488e-05,1026518011733,50IPA50DI,1396348.174087194,0.1451,1026518011733
50IPA50DI,1397398.699349814,0.000105876,0.142673,0.000104796,1.50509e-05,1026518011733,50IPA50DI,1397398.699349814,0.142673,1026518011733
50IPA50DI,1398449.224612435,0.000106005,0.148372,0.000104837,1.56688e-05,1026518011733,50IPA50DI,1398449.224612435,0.148372,1026518011733
50IPA50DI,1399499.749875055,0.000105877,0.146294,0.000104741,1.54341e-05,1026518011733,50IPA50DI,1399499.749875055,0.146294,1026518011733
50IPA50DI,1400550.275137675,0.000105862,0.149601,0.000104675,1.57751e-05,1026518011733,50IPA50DI,1400550.275137675,0.149601,1026518011733
50IPA50DI,1401600.800400296,0.000106135,0.145612,0.000105008,1.53968e-05,1026518011733,50IPA50DI,1401600.800400296,0.145612,1026518011733
50IPA50DI,1402651.325662916,0.000105789,0.14772,0.000104634,1.55701e-05,1026518011733,50IPA50DI,1402651.325662916,0.14772,1026518011733
50IPA50DI,1403701.850925536,0.000105992,0.14515,0.000104876,1.53296e-05,1026518011733,50IPA50DI,1403701.850925536,0.14515,1026518011733
50IPA50DI,1404752.376188156,0.000106173,0.146896,0.000105026,1.55422e-05,1026518011733,50IPA50DI,1404752.376188156,0.146896,1026518011733
50IPA50DI,1405802.901450777,0.000105745,0.143726,0.00010465,1.51455e-05,1026518011733,50IPA50DI,1405802.901450777,0.143726,1026518011733
50IPA50DI,1406853.426713397,0.000105852,0.141725,0.000104786,1.49467e-05,1026518011733,50IPA50DI,1406853.426713397,0.141725,1026518011733
50IPA50DI,1407903.951976017,0.000105983,0.146859,0.000104838,1.55087e-05,1026518011733,50IPA50DI,1407903.951976017,0.146859,1026518011733
50IPA50DI,1408954.477238638,0.000106003,0.148442,0.000104835,1.56782e-05,1026518011733,50IPA50DI,1408954.477238638,0.148442,1026518011733
50IPA50DI,1410005.002501258,0.000106083,0.145686,0.000104956,1.54004e-05,1026518011733,50IPA50DI,1410005.002501258,0.145686,1026518011733
50IPA50DI,1411055.527763878,0.000105935,0.147704,0.000104774,1.55915e-05,1026518011733,50IPA50DI,1411055.527763878,0.147704,1026518011733
50IPA50DI,1412106.053026498,0.00010562,0.144207,0.00010452,1.51767e-05,1026518011733,50IPA50DI,1412106.053026498,0.144207,1026518011733
50IPA50DI,1413156.578289119,0.000105717,0.147792,0.000104559,1.55665e-05,1026518011733,50IPA50DI,1413156.578289119,0.147792,1026518011733
50IPA50DI,1414207.103551739,0.000106241,0.147618,0.00010508,1.5625e-05,1026518011733,50IPA50DI,1414207.103551739,0.147618,1026518011733
50IPA50DI,1415257.628814359,0.000106626,0.144455,0.00010551,1.53478e-05,1026518011733,50IPA50DI,1415257.628814359,0.144455,1026518011733
50IPA50DI,1416308.154076979,0.00010588,0.151525,0.000104664,1.59828e-05,1026518011733,50IPA50DI,1416308.154076979,0.151525,1026518011733
50IPA50DI,1417358.6793396,0.000106514,0.148186,0.000105343,1.57257e-05,1026518011733,50IPA50DI,1417358.6793396,0.148186,1026518011733
50IPA50DI,1418409.20460222,0.000106081,0.149789,0.00010489,1.58316e-05,1026518011733,50IPA50DI,1418409.20460222,0.149789,1026518011733
50IPA50DI,1419459.72986484,0.000106555,0.146722,0.000105408,1.55775e-05,1026518011733,50IPA50DI,1419459.72986484,0.146722,1026518011733
50IPA50DI,1420510.255127461,0.000106328,0.147452,0.00010517,1.56206e-05,1026518011733,50IPA50DI,1420510.255127461,0.147452,1026518011733
50IPA50DI,1421560.780390081,0.000106383,0.143243,0.00010529,1.5183e-05,1026518011733,50IPA50DI,1421560.780390081,0.143243,1026518011733
50IPA50DI,1422611.305652701,0.00010641,0.14553,0.000105282,1.54317e-05,1026518011733,50IPA50DI,1422611.305652701,0.14553,1026518011733
50IPA50DI,1423661.830915322,0.000106359,0.146902,0.000105212,1.55665e-05,1026518011733,50IPA50DI,1423661.830915322,0.146902,1026518011733
50IPA50DI,1424712.356177942,0.000106114,0.145218,0.000104994,1.53562e-05,1026518011733,50IPA50DI,1424712.356177942,0.145218,1026518011733
50IPA50DI,1425762.881440562,0.000106092,0.143685,0.000104996,1.51871e-05,1026518011733,50IPA50DI,1425762.881440562,0.143685,1026518011733
50IPA50DI,1426813.406703182,0.000106711,0.148691,0.00010553,1.58085e-05,1026518011733,50IPA50DI,1426813.406703182,0.148691,1026518011733
50IPA50DI,1427863.931965803,0.000106525,0.141677,0.000105453,1.50368e-05,1026518011733,50IPA50DI,1427863.931965803,0.141677,1026518011733
50IPA50DI,1428914.457228423,0.000106551,0.147705,0.000105386,1.56806e-05,1026518011733,50IPA50DI,1428914.457228423,0.147705,1026518011733
50IPA50DI,1429964.982491043,0.000106328,0.143602,0.00010523,1.52151e-05,1026518011733,50IPA50DI,1429964.982491043,0.143602,1026518011733
50IPA50DI,1431015.507753663,0.000106363,0.142808,0.000105276,1.51346e-05,1026518011733,50IPA50DI,1431015.507753663,0.142808,1026518011733
50IPA50DI,1432066.033016284,0.000106717,0.144601,0.000105598,1.53776e-05,1026518011733,50IPA50DI,1432066.033016284,0.144601,1026518011733
50IPA50DI,1433116.558278904,0.000106653,0.145409,0.000105522,1.54506e-05,1026518011733,50IPA50DI,1433116.558278904,0.145409,1026518011733
50IPA50DI,1434167.083541524,0.000106304,0.143764,0.0001052,1.52266e-05,1026518011733,50IPA50DI,1434167.083541524,0.143764,1026518011733
50IPA50DI,1435217.608804145,0.000106342,0.144107,0.000105238,1.52711e-05,1026518011733,50IPA50DI,1435217.608804145,0.144107,1026518011733
50IPA50DI,1436268.134066765,0.000106719,0.139739,0.000105675,1.48641e-05,1026518011733,50IPA50DI,1436268.134066765,0.139739,1026518011733
50IPA50DI,1437318.659329385,0.000106146,0.14149,0.000105083,1.49683e-05,1026518011733,50IPA50DI,1437318.659329385,0.14149,1026518011733
50IPA50DI,1438369.184592006,0.000106685,0.145163,0.00010556,1.54308e-05,1026518011733,50IPA50DI,1438369.184592006,0.145163,1026518011733
50IPA50DI,1439419.709854626,0.0001065,0.139665,0.000105459,1.48301e-05,1026518011733,50IPA50DI,1439419.709854626,0.139665,1026518011733
50IPA50DI,1440470.235117246,0.000106247,0.142476,0.000105166,1.50856e-05,1026518011733,50IPA50DI,1440470.235117246,0.142476,1026518011733
50IPA50DI,1441520.760379866,0.000106614,0.140983,0.000105552,1.4983e-05,1026518011733,50IPA50DI,1441520.760379866,0.140983,1026518011733
50IPA50DI,1442571.285642487,0.000106733,0.141975,0.000105656,1.50993e-05,1026518011733,50IPA50DI,1442571.285642487,0.141975,1026518011733
50IPA50DI,1443621.810905107,0.000106452,0.140009,0.000105407,1.48533e-05,1026518011733,50IPA50DI,1443621.810905107,0.140009,1026518011733
50IPA50DI,1444672.336167727,0.000106548,0.138987,0.000105517,1.476e-05,1026518011733,50IPA50DI,1444672.336167727,0.138987,1026518011733
50IPA50DI,1445722.861430347,0.000107639,0.144475,0.000106515,1.54934e-05,1026518011733,50IPA50DI,1445722.861430347,0.144475,1026518011733
